county_code,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,exp_current_supp_serve_total,exp_current_other,exp_current_food_serv,enrollment_fall_responsible,enrollment_fall_school,salaries_total,rev_fed_total,salaries_food_service,benefits_supp_sch_admin,exp_current_sch_admin,rev_fed_child_nutrition_act,salaries_supp_bco,rev_total,exp_current_elsec_total,salaries_teachers_regular_prog,rev_state_total,exp_total,salaries_supp_sch_admin,exp_current_bco,rev_state_gen_formula_assist,salaries_supp_operation_plant,exp_current_operation_plant,salaries_instruction,rev_fed_state_title_i,exp_current_instruction_total,rev_fed_state_idea,benefits_employee_total,benefits_supp_bco,debt_longterm_outstand_beg_fy,debt_longterm_outstand_end_fy,rev_local_total,benefits_supp_operation_plant,rev_fed_nonspec,payments_private_schools,salaries_teachers_vocational,payments_charter_schools,rev_state_bilingual_ed,rev_state_gifted_talented,exp_utilities_energy,rev_state_vocational_ed,rev_local_dist_activ_receipts,assets_sinking_fund,incar_rate
21101,8526.0,1756.0,1370.0,0.0,90.0,42.0,0.0,12.0,170.0,22980000,4537000,4537000,7587,7587,42704000,8187000.0,1353000,1192000.0,4184000,3016000,1028000.0,78323000.0,70684000,19853000,47721000.0,78432000,2941000,1858000.0,27501000.0,2041000,6131000,28359000,2244000,43167000,1411000,18623000,413000.0,22870000,21735000,22415000,966000,25000,0.0,1000,0.0,0,0,1454000,918000,133000,0,0.02505571240759499
21103,674.0,642.0,296.0,0.0,0.0,0.0,0.0,0.0,12.0,9195000,2037000,2037000,2980,2980,16036000,2940000.0,577000,469000.0,1511000,1294000,300000.0,32418000.0,27147000,7602000,21242000.0,34946000,1041000,556000.0,12468000.0,550000,2157000,10779000,667000,15915000,529000,6799000,111000.0,36427000,35121000,8236000,258000,0,0.0,38000,0.0,0,0,601000,26000,232000,0,0.014784870279989724
21105,354.0,156.0,72.0,0.0,24.0,24.0,0.0,0.0,12.0,2972000,627000,627000,822,822,4847000,1206000.0,182000,95000.0,322000,525000,170000.0,9583000.0,8266000,2219000,5798000.0,8864000,216000,316000.0,3095000.0,157000,716000,3207000,189000,4667000,187000,2023000,81000.0,4815000,4195000,2579000,79000,92000,0.0,98000,0.0,0,0,270000,20000,8000,439000,0.2415422993492408
21107,6604.0,1526.0,1002.0,0.0,0.0,0.0,0.0,84.0,120.0,24543000,4112000,4112000,7750,7750,43041000,8116000.0,1341000,1263000.0,4286000,2964000,1132000.0,79412000.0,71325000,18654000,52559000.0,76103000,2931000,2503000.0,31698000.0,2256000,6491000,28682000,2020000,42670000,1750000,19078000,575000.0,45811000,42781000,18737000,1391000,0,0.0,14000,0.0,0,0,1804000,17000,213000,0,0.009873255637302776
21109,576.0,510.0,234.0,0.0,72.0,120.0,0.0,0.0,0.0,8860000,1725000,1725000,2337,2337,14189000,4452000.0,463000,206000.0,657000,1570000,293000.0,28205000.0,24512000,6225000,20261000.0,26949000,445000,610000.0,11693000.0,584000,2252000,9432000,1048000,13927000,564000,6028000,139000.0,21840000,19752000,3492000,399000,803000,0.0,73000,0.0,0,0,501000,0,0,0,0.043739776393787046
21111,64456.0,35692.0,27832.0,0.0,2078.0,0.0,0.0,998.0,1514.0,500504000,63192000,63192000,101207,100861,784692000,156118000.0,19067000,22052000.0,84987000,53248000,18235000.0,1331025000.0,1213341000,305467000,527866000.0,1330344000,58678000,38403000.0,266837000.0,48866000,103777000,462250000,41726000,649645000,24591000,297555000,10910000.0,443952000,470527000,647041000,21196000,1030000,0.0,10354000,0.0,0,0,24344000,0,1585000,0,0.0005465817729406476
21113,2688.0,1644.0,800.0,0.0,0.0,0.0,0.0,36.0,42.0,28596000,3927000,3927000,8200,8200,46718000,7089000.0,1232000,1750000.0,6077000,2524000,1037000.0,86832000.0,76628000,20208000,47720000.0,84160000,3958000,2907000.0,26886000.0,2190000,6350000,30246000,1957000,44105000,1660000,19598000,528000.0,98114000,92294000,32023000,1071000,0,0.0,265000,0.0,0,0,1362000,64000,238000,0,0.010898195503232656
21115,78.0,476.0,120.0,0.0,0.0,0.0,0.0,0.0,24.0,13379000,2900000,2900000,4572,4572,27387000,6711000.0,903000,670000.0,2398000,2610000,463000.0,49036000.0,45240000,13002000,32884000.0,49934000,1683000,956000.0,20418000.0,1301000,4661000,19476000,1458000,28961000,931000,10875000,186000.0,27173000,26088000,9441000,710000,1098000,0.0,967000,0.0,0,0,1389000,0,20000,4000,0.024797717842323652
21117,14916.0,6050.0,3986.0,48.0,48.0,96.0,0.0,24.0,306.0,78623000,11450000,11450000,23251,23251,137852000,23825000.0,3925000,4068000.0,15024000,7985000,2509000.0,258853000.0,219677000,58432000,135126000.0,259620000,10520000,4377000.0,75045000.0,7377000,19565000,89127000,6093000,129604000,5027000,52945000,1051000.0,235440000,244962000,99902000,3364000,97000,0.0,909000,0.0,0,0,3555000,71000,667000,1344000,0.004210077273724497
21119,732.0,594.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,8708000,2043000,2043000,2414,2414,14991000,4975000.0,637000,487000.0,1442000,1774000,365000.0,28783000.0,25902000,7140000,16457000.0,26970000,943000,633000.0,9958000.0,467000,2278000,10078000,1183000,15151000,678000,6613000,167000.0,6884000,6143000,7351000,232000,2000,0.0,1000,0.0,0,0,878000,7000,9000,0,0.03340619423910273
21121,2586.0,996.0,504.0,0.0,0.0,0.0,0.0,24.0,72.0,17377000,3557000,3557000,5398,5398,31107000,9424000.0,944000,789000.0,2483000,2866000,629000.0,61095000.0,53044000,14307000,42164000.0,58694000,1671000,1159000.0,24443000.0,1522000,4615000,20865000,3387000,32110000,1205000,13420000,279000.0,43894000,42803000,9507000,789000,0,0.0,489000,0.0,0,0,1268000,91000,71000,0,0.027149118627918054
21123,1090.0,574.0,320.0,0.0,0.0,0.0,0.0,24.0,298.0,7644000,1430000,1430000,2383,2383,13932000,2808000.0,366000,298000.0,1104000,1184000,231000.0,26168000.0,23180000,6710000,18680000.0,24956000,757000,446000.0,10836000.0,463000,1627000,9497000,735000,14106000,499000,5779000,97000.0,18840000,17665000,4680000,216000,0,0.0,4000,0.0,0,0,452000,0,40000,390000,0.020164294313433893
21125,5892.0,2052.0,1656.0,66.0,24.0,54.0,0.0,36.0,120.0,25232000,6147000,6147000,9848,9848,50224000,11383000.0,1799000,262000.0,2981000,4031000,1007000.0,97590000.0,85114000,24575000,65881000.0,104699000,2709000,1745000.0,40975000.0,2496000,7630000,33186000,3080000,53735000,1903000,20713000,145000.0,102793000,110753000,20326000,638000,137000,0.0,1000,0.0,0,0,2327000,47000,97000,0,0.01283547472050726
21127,1080.0,492.0,198.0,0.0,0.0,0.0,0.0,0.0,24.0,8457000,1707000,1707000,2638,2638,14171000,4122000.0,469000,339000.0,1124000,1489000,119000.0,27650000.0,23706000,6330000,17646000.0,25249000,785000,306000.0,10413000.0,564000,2638000,9484000,1185000,13542000,600000,5580000,106000.0,17067000,15770000,5882000,356000,0,0.0,440000,0.0,0,0,743000,0,39000,2000,0.030492030492030493
21129,1140.0,300.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4176000,726000,726000,973,973,5743000,2286000.0,249000,184000.0,617000,689000,221000.0,10752000.0,9622000,2447000,7056000.0,12175000,429000,404000.0,4326000.0,246000,842000,3211000,619000,4720000,270000,2464000,103000.0,6925000,6624000,1410000,113000,392000,0.0,174000,0.0,0,0,306000,1000,0,0,0.10335063779293978
21131,594.0,60.0,36.0,0.0,24.0,0.0,0.0,0.0,12.0,6777000,1135000,1135000,1820,1820,10592000,3516000.0,372000,255000.0,910000,1055000,160000.0,21640000.0,18031000,4685000,13942000.0,19815000,633000,268000.0,7835000.0,374000,1846000,6761000,1075000,10119000,590000,4360000,32000.0,24418000,23313000,4182000,225000,0,0.0,0,0.0,0,0,688000,2000,6000,0,0.023016156302836745
21133,1676.0,840.0,288.0,0.0,0.0,0.0,0.0,0.0,56.0,14034000,2586000,2586000,3667,3667,22676000,7253000.0,858000,488000.0,1737000,2601000,644000.0,45058000.0,38100000,9906000,29692000.0,40793000,1244000,1148000.0,18569000.0,1179000,4130000,14499000,1717000,21480000,923000,9462000,262000.0,24376000,21205000,8113000,517000,652000,0.0,0,0.0,0,0,1233000,9000,3000,35000,0.022355059885436554
21135,696.0,570.0,270.0,0.0,0.0,0.0,0.0,0.0,24.0,8668000,1629000,1629000,2283,2283,13102000,3564000.0,549000,498000.0,1611000,1336000,375000.0,23967000.0,22003000,5457000,17050000.0,23948000,1083000,677000.0,10419000.0,466000,1699000,7930000,1074000,11706000,490000,5712000,177000.0,12869000,11855000,3353000,287000,142000,0.0,384000,0.0,0,0,551000,1000,0,0,0.04603970588235294
21137,1850.0,636.0,264.0,0.0,24.0,96.0,0.0,0.0,272.0,13588000,2835000,2835000,3944,3944,23014000,8649000.0,819000,662000.0,2136000,2541000,399000.0,44338000.0,40869000,10750000,27577000.0,46047000,1474000,725000.0,17718000.0,861000,4082000,15932000,1688000,24446000,961000,10115000,182000.0,27645000,26135000,8112000,407000,0,0.0,3000,0.0,0,0,915000,14000,87000,0,0.022698927823193524
21139,1338.0,282.0,162.0,0.0,0.0,0.0,0.0,0.0,138.0,4797000,861000,861000,1258,1258,7979000,2362000.0,283000,170000.0,738000,702000,176000.0,15785000.0,13679000,3717000,7744000.0,15122000,566000,318000.0,3436000.0,250000,959000,5287000,282000,8021000,284000,3448000,79000.0,11330000,10575000,5679000,131000,0,0.0,2000,0.0,0,0,328000,9000,0,395000,0.050053844497092395
21141,3466.0,606.0,258.0,0.0,0.0,0.0,0.0,0.0,80.0,15521000,2677000,2677000,4608,4608,25387000,5466000.0,754000,801000.0,2610000,1839000,548000.0,47924000.0,43514000,12033000,31349000.0,53439000,1793000,972000.0,18549000.0,931000,3648000,16718000,1602000,25316000,1117000,11254000,223000.0,16390000,23537000,11109000,429000,52000,0.0,0,0.0,0,0,1044000,42000,0,31000,0.02955328772756159
21143,856.0,66.0,48.0,0.0,0.0,0.0,0.0,0.0,12.0,3416000,488000,488000,916,916,5017000,862000.0,159000,138000.0,467000,257000,124000.0,9277000.0,8492000,2442000,3991000.0,8920000,316000,230000.0,1738000.0,238000,722000,3114000,172000,4588000,183000,2130000,54000.0,8432000,8113000,4424000,108000,0,0.0,1000,0.0,0,0,234000,14000,0,0,0.10864276260377811
21145,9996.0,1108.0,738.0,0.0,24.0,12.0,0.0,12.0,48.0,32692000,6116000,6116000,10227,10227,56918000,14370000.0,1884000,1532000.0,5600000,4339000,1387000.0,112708000.0,96792000,28685000,57364000.0,105602000,3911000,2981000.0,32836000.0,2921000,10188000,39467000,2889000,57984000,2075000,23363000,787000.0,115877000,111962000,40974000,1373000,185000,0.0,2000,0.0,0,0,3012000,14000,93000,313000,0.014595900529361074
21147,1140.0,624.0,360.0,0.0,0.0,0.0,0.0,0.0,36.0,9460000,2525000,2525000,2958,2958,17013000,5680000.0,589000,97000.0,1133000,1850000,479000.0,33133000.0,29969000,7777000,24188000.0,33754000,1005000,647000.0,14442000.0,775000,2371000,10927000,2194000,17984000,757000,7333000,87000.0,16215000,27030000,3265000,202000,0,0.0,229000,0.0,0,0,841000,0,24000,4000,0.03600145422003467
21149,1212.0,348.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,5350000,1054000,1054000,1674,1674,8638000,1499000.0,360000,325000.0,1149000,582000,215000.0,17364000.0,14560000,3954000,11875000.0,16389000,701000,374000.0,6554000.0,363000,1316000,5541000,320000,8156000,304000,3799000,70000.0,11825000,10748000,3990000,173000,0,0.0,2000,0.0,0,0,431000,0,0,0,0.05277836804079898
21151,6466.0,1618.0,594.0,0.0,156.0,0.0,0.0,0.0,24.0,36443000,7694000,7694000,12975,12975,66318000,14509000.0,2048000,1524000.0,4968000,5284000,1002000.0,132981000.0,111335000,32836000,77910000.0,122039000,3398000,1890000.0,46737000.0,2425000,8494000,45452000,3449000,67198000,2725000,28303000,508000.0,115265000,117395000,40562000,1533000,1006000,0.0,7000,0.0,0,0,2489000,16000,509000,0,0.008247333884878225
21153,0.0,558.0,546.0,0.0,0.0,0.0,0.0,0.0,36.0,8305000,1855000,1855000,2184,2184,13571000,5130000.0,492000,377000.0,1408000,1547000,236000.0,37216000.0,22324000,6146000,20320000.0,43800000,955000,424000.0,11039000.0,405000,1558000,8717000,1522000,12164000,469000,5622000,113000.0,43524000,40520000,11766000,234000,645000,0.0,96000,0.0,0,0,618000,0,0,0,0.039027462639856035
21155,2216.0,608.0,366.0,0.0,126.0,0.0,0.0,12.0,12.0,9123000,2440000,2440000,3255,3255,18069000,3520000.0,726000,432000.0,1473000,1408000,417000.0,34212000.0,30206000,9355000,21324000.0,36176000,1041000,731000.0,12471000.0,594000,1995000,12496000,814000,18643000,660000,7343000,188000.0,22350000,21015000,9368000,334000,50000,0.0,2000,0.0,0,0,453000,1000,68000,6000,0.014743442964196503
21157,2304.0,636.0,258.0,0.0,0.0,0.0,0.0,12.0,24.0,14450000,2814000,2814000,4902,4902,26459000,4176000.0,779000,688000.0,2320000,1775000,566000.0,50903000.0,45181000,12758000,27906000.0,65388000,1605000,991000.0,15374000.0,1234000,4299000,18548000,735000,27917000,977000,11529000,262000.0,41239000,39713000,18821000,576000,0,0.0,698000,0.0,0,0,1274000,1000,291000,36000,0.012711204121056021
21159,852.0,438.0,264.0,0.0,36.0,36.0,0.0,24.0,12.0,7922000,1573000,1573000,2092,2092,12694000,4659000.0,465000,198000.0,853000,1239000,191000.0,23358000.0,21559000,5648000,15101000.0,23733000,655000,377000.0,8932000.0,472000,1809000,7871000,1517000,12064000,532000,5409000,95000.0,7710000,10740000,3598000,224000,587000,0.0,0,0.0,0,0,567000,19000,34000,0,0.04202698309492848
21161,2304.0,636.0,228.0,0.0,24.0,24.0,0.0,0.0,24.0,8513000,2123000,2123000,2838,2838,14812000,3506000.0,459000,401000.0,1312000,1453000,357000.0,29181000.0,25636000,7093000,17413000.0,28719000,911000,695000.0,9577000.0,566000,2306000,10301000,753000,15000000,646000,6421000,154000.0,17761000,17466000,8262000,381000,0,0.0,0,0.0,0,0,628000,13000,108000,0,0.07342025079104653
21163,2700.0,552.0,312.0,0.0,0.0,0.0,0.0,12.0,12.0,14249000,2829000,2829000,4982,4982,25040000,4105000.0,842000,493000.0,2196000,1716000,257000.0,49654000.0,41236000,11817000,34401000.0,45765000,1703000,462000.0,21385000.0,1236000,3939000,16197000,985000,24158000,964000,10382000,93000.0,46512000,41278000,11148000,535000,0,0.0,1000,0.0,0,0,1011000,2000,0,0,0.027299567411679885
21165,896.0,126.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,4439000,940000,940000,1011,1011,5630000,2031000.0,234000,161000.0,470000,773000,193000.0,12542000.0,10277000,2418000,8779000.0,11966000,309000,361000.0,5379000.0,213000,1104000,3254000,532000,4898000,270000,2670000,99000.0,7325000,7980000,1732000,132000,38000,0.0,0,0.0,0,0,280000,23000,23000,0,0.07525679283807131
21167,1960.0,598.0,282.0,0.0,36.0,24.0,0.0,0.0,66.0,10257000,1647000,1647000,3405,3405,19161000,3499000.0,529000,428000.0,1801000,1136000,427000.0,37839000.0,32604000,8866000,21760000.0,35944000,1373000,779000.0,12714000.0,698000,2504000,13274000,821000,20700000,961000,7834000,159000.0,36712000,35267000,12580000,302000,0,0.0,4000,0.0,0,0,832000,25000,368000,0,0.031117652555835904
21169,866.0,312.0,108.0,0.0,36.0,0.0,0.0,24.0,0.0,5916000,1162000,1162000,1660,1660,9107000,2931000.0,337000,390000.0,1207000,1090000,309000.0,18954000.0,15990000,4023000,12572000.0,22652000,782000,566000.0,7078000.0,422000,1448000,5767000,868000,8912000,390000,4073000,177000.0,23448000,28568000,3451000,202000,0,0.0,3000,0.0,0,0,347000,49000,0,1987000,0.03764978817833367
21171,904.0,272.0,48.0,0.0,0.0,0.0,56.0,0.0,0.0,7397000,1867000,1867000,1853,1853,11422000,3538000.0,537000,489000.0,1498000,1462000,264000.0,22172000.0,19641000,4772000,14559000.0,20501000,981000,528000.0,8273000.0,620000,1981000,6927000,890000,10377000,399000,5310000,134000.0,17649000,16247000,4075000,335000,8000,0.0,2000,0.0,0,0,651000,0,70000,0,0.029564071179738253
21173,2914.0,1200.0,644.0,0.0,12.0,12.0,0.0,48.0,96.0,16930000,2869000,2869000,4890,4890,26902000,6868000.0,729000,455000.0,1703000,2037000,840000.0,50511000.0,45911000,12854000,32743000.0,54323000,1247000,1444000.0,20703000.0,1248000,3776000,17264000,2234000,26112000,1123000,11334000,354000.0,51425000,48821000,10900000,591000,0,0.0,0,0.0,0,0,1146000,6000,316000,2882000,0.034188718915391866
21175,1434.0,360.0,126.0,0.0,0.0,0.0,0.0,0.0,12.0,7940000,1525000,1525000,2030,2030,11129000,3027000.0,475000,320000.0,1060000,1290000,320000.0,23479000.0,19630000,4909000,16619000.0,25466000,707000,555000.0,9876000.0,601000,2178000,6639000,827000,10165000,519000,5011000,156000.0,18164000,23255000,3833000,285000,5000,0.0,0,0.0,0,0,707000,1000,32000,0,0.021164455833584565
21177,3474.0,888.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,14916000,2912000,2912000,5023,5023,26533000,5421000.0,922000,508000.0,2421000,2261000,616000.0,58033000.0,45883000,12937000,36487000.0,48925000,1812000,1040000.0,20630000.0,1532000,4431000,17715000,1245000,28055000,831000,12998000,243000.0,40648000,38040000,16125000,769000,24000,0.0,10000,0.0,0,0,1289000,6000,8000,0,0.03988255624179974
21179,3752.0,1772.0,1064.0,0.0,32.0,0.0,0.0,0.0,24.0,24638000,4566000,4566000,7535,7535,42117000,6832000.0,1559000,1139000.0,4291000,2704000,1182000.0,81211000.0,69358000,18641000,44094000.0,78972000,2930000,2176000.0,24977000.0,1702000,5872000,27425000,1688000,40154000,1263000,16859000,536000.0,83595000,90214000,30285000,860000,0,0.0,3000,0.0,0,0,1192000,24000,221000,0,0.011970076471240163
21181,12.0,378.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,3662000,778000,778000,1184,1184,5890000,1727000.0,260000,167000.0,570000,652000,65000.0,11738000.0,10077000,3027000,8038000.0,13395000,370000,159000.0,4878000.0,246000,859000,3902000,522000,5637000,225000,2473000,38000.0,10454000,29371000,1973000,149000,0,0.0,0,0.0,0,0,273000,19000,0,0,0.1470358306188925
21183,3288.0,330.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,13712000,2713000,2713000,4348,4348,22352000,5289000.0,762000,538000.0,2062000,2284000,541000.0,42057000.0,37463000,10126000,28405000.0,39429000,1358000,1373000.0,17768000.0,1071000,3503000,14612000,1303000,21038000,893000,9592000,392000.0,18435000,17902000,8363000,583000,7000,0.0,3000,0.0,0,0,968000,2000,218000,0,0.026832466181061394
21185,2078.0,1472.0,474.0,60.0,0.0,60.0,0.0,0.0,442.0,37514000,4332000,4332000,12294,12294,67552000,5960000.0,1319000,1516000.0,6947000,1513000,1319000.0,131652000.0,110569000,31712000,67441000.0,134337000,5430000,2229000.0,39371000.0,3379000,8308000,43503000,627000,68723000,2249000,26744000,511000.0,161035000,148670000,58251000,1499000,0,0.0,2000,0.0,0,0,2207000,22000,3149000,1626000,0.0022737272642766398
21187,1144.0,486.0,272.0,0.0,54.0,54.0,0.0,42.0,0.0,6712000,1224000,1224000,1981,1981,9802000,2181000.0,348000,295000.0,1043000,885000,340000.0,20493000.0,17242000,4710000,13314000.0,19007000,644000,760000.0,7896000.0,543000,1704000,6309000,494000,9306000,343000,4118000,161000.0,18830000,17443000,4998000,321000,0,0.0,0,0.0,0,0,400000,32000,120000,12000,0.05533184190902312
21189,0.0,222.0,174.0,0.0,0.0,0.0,42.0,0.0,24.0,3675000,898000,898000,831,831,5455000,3403000.0,225000,114000.0,356000,622000,165000.0,10612000.0,9908000,1892000,6034000.0,10403000,239000,351000.0,3707000.0,218000,798000,3302000,559000,5335000,186000,2438000,88000.0,2760000,2368000,1175000,145000,556000,0.0,118000,0.0,0,0,226000,16000,3000,254000,0.18890038228018888
21191,1464.0,736.0,312.0,0.0,24.0,24.0,0.0,0.0,68.0,8435000,1526000,1526000,2469,2469,13228000,2872000.0,429000,425000.0,1342000,1180000,436000.0,26710000.0,22413000,5676000,17888000.0,24033000,908000,748000.0,10775000.0,624000,2005000,8368000,502000,12452000,508000,5678000,170000.0,29443000,27310000,5950000,286000,0,0.0,365000,0.0,0,0,555000,15000,131000,0,0.06090865118850194
21193,2286.0,786.0,194.0,0.0,132.0,132.0,0.0,12.0,24.0,17385000,5127000,5127000,5212,5212,29316000,9723000.0,1295000,776000.0,2628000,4217000,757000.0,59871000.0,51326000,13456000,38003000.0,61794000,1819000,1313000.0,21628000.0,1331000,5159000,19185000,2978000,28814000,1229000,12262000,317000.0,39203000,69775000,12145000,586000,0,0.0,0,0.0,0,0,1694000,21000,29000,0,0.03404074764987746
21195,5188.0,1846.0,630.0,0.0,54.0,0.0,234.0,0.0,0.0,39867000,7309000,7309000,10303,10303,61535000,15312000.0,2322000,1524000.0,5282000,5586000,1024000.0,117646000.0,104376000,28233000,72881000.0,123845000,3744000,1729000.0,40551000.0,3913000,12941000,39192000,3170000,57200000,1733000,26187000,319000.0,100815000,122808000,29453000,2131000,2445000,0.0,2000,0.0,0,0,4160000,130000,324000,1533000,0.005582099215019827
21197,2226.0,660.0,318.0,0.0,0.0,0.0,0.0,84.0,36.0,8066000,1640000,1640000,2450,2450,13621000,4063000.0,413000,320000.0,1164000,1464000,226000.0,25094000.0,22980000,5938000,17781000.0,25406000,769000,382000.0,11072000.0,468000,1787000,8860000,1154000,13274000,546000,5554000,97000.0,12907000,15826000,3250000,216000,0,0.0,8000,0.0,0,0,611000,0,41000,0,0.06007196597971867
21199,6322.0,1218.0,576.0,0.0,0.0,0.0,0.0,12.0,36.0,31154000,6399000,6399000,10553,10553,56732000,14831000.0,2083000,819000.0,3892000,6006000,681000.0,110037000.0,96645000,27616000,64924000.0,106929000,2926000,1228000.0,38455000.0,2395000,7903000,37892000,3965000,59092000,2107000,24988000,298000.0,84578000,81066000,30282000,997000,0,0.0,10000,0.0,0,0,2348000,30000,61000,303000,0.015260734755238184
21201,0.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,1285000,353000,353000,373,373,1949000,1284000.0,88000,52000.0,143000,263000,51000.0,6829000.0,3636000,1037000,4541000.0,4783000,91000,106000.0,1528000.0,62000,200000,1298000,116000,1998000,86000,926000,21000.0,19407000,19358000,1004000,49000,0,0.0,0,0.0,0,0,23000,21000,21000,3960000,0.2842997658079625
21203,2394.0,288.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,9259000,1945000,1945000,2859,2859,16891000,4940000.0,625000,407000.0,1329000,1742000,82000.0,30567000.0,28017000,7662000,22304000.0,30497000,918000,232000.0,14384000.0,674000,2449000,11461000,1591000,16813000,555000,7283000,50000.0,5945000,6270000,3323000,408000,325000,0.0,3000,0.0,0,0,750000,0,0,0,0.05361424437488927
21205,1920.0,882.0,420.0,12.0,0.0,0.0,0.0,0.0,0.0,9382000,2167000,2167000,3256,3256,17893000,4302000.0,632000,215000.0,1166000,1524000,149000.0,36025000.0,30288000,8638000,21207000.0,40794000,807000,281000.0,12213000.0,917000,3208000,12736000,1025000,18739000,912000,7469000,51000.0,30780000,35208000,10516000,572000,0,0.0,0,0.0,0,0,677000,1000,0,0,0.03105536402352464
21207,1844.0,704.0,240.0,0.0,156.0,0.0,0.0,0.0,24.0,9897000,2204000,2204000,3014,3014,17322000,5018000.0,734000,369000.0,1475000,1714000,416000.0,33149000.0,28929000,7717000,20508000.0,32660000,1106000,792000.0,11897000.0,664000,2048000,11044000,1330000,16828000,687000,7668000,163000.0,34505000,33275000,7623000,295000,300000,0.0,222000,0.0,0,0,627000,0,40000,19000,0.03608481764206955
21209,7550.0,1584.0,922.0,0.0,24.0,24.0,0.0,12.0,68.0,27256000,4789000,4789000,9069,9069,48176000,6576000.0,1416000,1140000.0,4376000,2424000,763000.0,92959000.0,76828000,21873000,50579000.0,82877000,3068000,1420000.0,28883000.0,2719000,6653000,31390000,1610000,44783000,1743000,18718000,311000.0,104672000,97416000,35804000,1296000,2000,0.0,458000,0.0,0,0,1399000,70000,459000,269000,0.006880658278348934
